1260.77721,7201.429651,1330.905906,7216.937993,1332.2003,7510.117279,1222.875112,7471.945776,1218.458055,7623.321028,1253.527287,7880.871382,1181.639442,7772.853745,1157.346083,7868.207007,1137.173357,7787.629313,1390.339157,7908.812125,1233.896679,7887.181756
1990.80778,9616.920896,1923.135365,9663.003718,1853.700655,9980.686539,2085.295258,10192.24117,1936.486863,10384.86297,1929.41228,10455.87879,2038.389615,10533.48013,1833.752055,10541.21071,1997.542796,10660.59907,1910.356655,10691.56874,2098.850934,10636.31211
3050.960464,12657.67401,2993.835385,12967.8462,3341.757137,12968.10322,3181.586926,13501.64967,3016.539393,13826.84489,3201.618924,14114.95386,3140.194364,14158.55043,2906.3828,14298.35978,3557.05835,14065.96026,2863.514852,13994.59145,3157.194226,14165.68298
4195.839297,16403.66582,4641.51134,16865.68983,4453.986216,17345.79974,5023.251063,17494.65437,5200.548585,18755.88597,4395.044861,18887.2645,4441.848638,18733.33073,5340.934766,19410.99084,4978.21063,19255.80252,4926.308983,18730.09342,5110.866318,19023.91713
7986.728225,21958.21885,7386.042108,21687.62126,7880.700727,22702.61749,7505.423136,22764.13617,6942.592382,24947.03764,7700.67912,23736.74315,8672.489198,24627.41321,7545.178612,24233.13354,7472.638471,24796.72451,9829.673994,23641.86019,8326.516966,23330.96162
10774.46406,29164.72853,12026.39392,27821.14152,11544.03253,31200.39807,10302.31718,32235.68245,13696.80431,30640.15388,12163.467,31687.72202,12657.84272,31258.61311,14573.27404,32045.54901,12331.88169,31400.18956,14909.72551,33130.81116,13154.34027,31329.42874
17838.09445,34661.0384,25560.55573,41353.09054,18652.32593,37233.87306,20781.49842,38776.94841,17962.45777,37302.0705,19381.77499,39980.61213,25583.24714,46167.06585,20281.78329,38798.0433,21910.31825,36822.33872,24145.57996,40791.22753,22179.24345,42114.28396
25496.85725,42519.40659,37678.24149,53519.6757,33192.93256,46984.18281,36330.23029,48110.56349,30625.40599,41032.13611,31129.14917,47381.74358,37096.52907,47058.16015,31456.14072,46265.94829,33352.37983,42713.13363,35531.88565,43342.18949,36999.26466,47237.64517
34205.95102,53555.73862,42868.04376,57921.16369,47475.51197,53443.85193,48434.40233,57320.44418,34519.51435,55436.56888,53064.29875,58609.8183,40395.30115,53491.49911,47505.1013,65634.40255,39408.35475,53646.28653,54073.55512,51808.41842,51362.87607,44218.55814
51017.81216,56301.93998,87666.40735,65745.2268,52818.40087,49370.92863,59325.25354,58983.19809,68765.82229,60482.8031,58483.39693,54918.95843,68933.37428,55842.74666,67000.18628,48206.40843,58846.32935,52380.9357,57193.49639,49819.46736,62876.62253,57991.46553
64259.808,58255.85526,107656.1346,61682.63907,85960.50686,67945.01954,88088.14397,51725.67674,77960.52939,45726.02486,87287.05484,53035.63577,98442.43477,47710.4337,70976.62153,52002.74065,74445.52043,47494.43569,96228.29893,49851.20129,91077.72523,48120.25866
81541.87981,57609.50658,123319.4402,31279.24468,99754.7808,52092.07231,78926.34196,51207.00822,88516.92264,31549.81607,100819.2106,40063.77352,100943.3151,53772.08574,102612.5741,48698.1946,98491.4779,45708.74204,93827.06742,48799.27788,111331.5067,23712.7846
99296.08682,55483.7018,127738.0049,25027.58595,110590.5611,44968.32084,108927.5312,30772.70365,91488.36282,34515.95666,116810.6823,20068.74565,111762.1459,25998.6301,106354.7789,35610.29889,110500.5553,30726.78479,111082.596,16843.36406,113400.9988,11805.29304
113525.3434,52817.80774,130422.1651,19447.66974,109570.7144,36263.90456,117433.933,23675.12531,107502.117,26707.14079,118630.1722,15387.40142,111822.9692,30249.84733,116899.6297,21992.12489,111396.8474,17763.79424,108693.3179,12269.2477,111949.5169,9582.94979
127603.476,43367.32727,131509.9276,15278.35064,118845.35,26755.98794,120660.7025,18996.03804,117766.6019,21825.00996,119223.1021,10577.52897,114927.2383,19270.03903,113417.5821,18697.19724,111988.6892,13238.85915,113117.1114,11680.39861,110925.4035,7523.440261
135068.9676,36396.62507,133892.3117,10331.99481,122698.2785,20770.34878,122742.8794,13261.02806,119665.0119,17039.59128,120045.9032,8777.990015,117235.6831,14747.58665,114043.6643,14466.23177,113380.0268,10036.25264,113273.6376,8134.31438,111866.5557,3284.928691
141147.9992,28734.96224,135038.5806,6727.054527,124344.2195,15354.25693,123950.4902,10122.7668,121063.3931,11708.76671,120638.078,4991.296905,117688.6545,10714.69526,115530.3041,10045.78634,113932.9476,7738.90823,113186.8764,2821.340063,109778.2279,3589.399698
145805.0366,22067.55843,134719.0017,5334.309376,125481.7086,11738.47929,124396.4994,7801.235455,121119.4785,9603.47337,121065.0535,3787.030101,117717.8279,7957.868648,116901.6392,7969.423513,113969.2675,4394.634305,113813.9825,4358.378515,110723.9702,-1721.375302
148088.5507,16412.76599,134195.4863,4539.395839,127307.5796,8466.886529,124993.4573,5403.276209,122654.0045,6767.291129,122172.277,2691.578283,118370.0819,4895.899225,116126.6512,5151.661661,114770.6141,3273.753977,111728.0776,1497.80191,107854.1235,-415.221639
150082.8768,12226.54862,136714.8085,4671.064987,127036.5744,6960.454761,124292.9141,3943.946332,122800.3069,3791.554628,121421.8642,1895.166402,118860.8843,3635.974709,115636.3139,3281.458253,114839.25,1499.697069,112925.5727,806.0989193,114104.9409,-440.6378319
150682.1491,8142.431916,134099.4709,2303.161605,128923.2757,4633.890511,124266.9264,1410.031877,121764.2806,2773.249989,118721.0786,494.0993123,118054.8665,1406.321549,117260.6366,2140.197741,112909.8796,1676.074759,110934.0101,-687.5464542,108316.5301,-833.2768382
150729.889,4979.020566,134718.1363,-636.5267435,126125.4468,2567.840346,123011.5824,1655.517777,122613.5791,2209.144666,119310.3098,294.7629803,118913.4323,698.9416136,116799.8921,1087.109851,112950.9687,124.1054623,111069.5266,-1203.746362,109438.6412,2359.962906
150679.5967,3935.114249,133678.9658,-848.4474501,127780.7828,2782.736471,125064.341,2450.271297,122718.2923,4.484096444,121702.8218,-1193.409977,121453.8139,-762.2321904,114539.3046,-739.2701569,112341.6073,1432.476846,111736.7316,-1460.934139,111653.6059,-1335.154497
150515.1088,2932.602574,132918.5875,1154.321831,127725.4599,1865.177069,123461.6869,95.68643199,122323.9171,1593.70611,121493.6308,-1125.880923,118517.1128,-745.8259612,115740.7656,1424.991631,116829.2585,532.6989562,114964.0162,-368.7435875,106553.3365,-1205.481605
150411.9885,970.6059996,135448.0989,-1563.885936,128090.4486,722.4138416,124120.443,-464.9554963,123815.1051,-1025.894835,118717.6436,-4301.073979,117801.4559,-1770.691851,115985.0404,-653.0464231,110158.6237,1087.351046,117314.7525,-2189.18278,111144.5811,-575.2062462
149864.0726,1090.206397,134998.2489,828.560156,128834.0275,795.8389676,122280.4033,315.4193497,121842.1987,118.9020942,118202.3364,-445.7668376,117382.1916,-1620.178844,112459.2299,712.6417227,114493.111,-1623.876029,110512.9438,63.39446394,109906.7241,-348.8989537
151994.664,-2095.452292,130418.9575,-1936.768631,127988.5837,-1327.509145,124660.1796,-1232.93952,124651.9983,-915.9153672,118076.8262,-3025.80258,116949.4525,-2234.586569,113060.7101,878.3791871,117379.8621,-1450.556148,110796.7352,-101.8561539,110532.7166,1226.322987
151791.6498,-680.7510455,,,126915.4862,820.3743606,125439.4541,1192.137997,121168.9044,886.9586071,119848.4001,-3413.453484,117429.2806,-150.1670927,117738.0752,-595.9736468,110199.8037,4088.26077,113596.9242,73.32301502,109405.5355,-5894.06183
149674.5503,603.7584379,,,127325.0972,-603.5782473,121460.5369,-2445.184328,120833.4282,-1512.183029,117821.7681,-2143.155126,114867.2943,-554.6121654,115351.2916,-87.54447019,114832.0518,-4185.731262,,,108102.5533,-963.3205692
147430.2717,-3266.150922,,,128760.8477,2274.030325,121437.2639,3029.837045,122655.2088,806.5024523,118118.5668,-2079.166303,117775.5382,-3677.790593,114272.7328,-2442.237891,113381.2569,-2485.177146,,,111356.5098,4686.617595
148290.5383,494.5181254,,,128109.771,-2587.447649,,,121913.0125,-2595.272939,,,112727.3739,-1792.003486,111493.1389,-2436.282603,111661.4428,1067.941505,,,111163.9485,5986.945594
148524.8665,-1461.709598,,,127395.5804,-2089.746709,,,122591.4698,1655.762107,,,113703.8182,-638.9408879,113453.2534,-723.9474499,110215.8048,-2007.179147,,,111519.612,-2569.870395
147631.7018,570.8953958,,,125940.9729,-1991.600196,,,122906.9186,-1.878834044,,,116635.6726,-122.1387127,,,115988.9766,-3590.632431,,,108727.4585,-1223.729728
147835.6378,-2317.108325,,,126183.6296,-675.3965666,,,118857.3579,-52.17685967,,,,,,,111734.2388,-472.6117569,,,,
148364.6064,185.3987954,,,,,,,120203.9932,4373.855251,,,,,,,,,,,,
147364.5241,-1469.27786,,,,,,,121538.9393,-1683.608241,,,,,,,,,,,,
147554.9216,-3667.174301,,,,,,,,,,,,,,,,,,,,
148283.5667,-1650.197456,,,,,,,,,,,,,,,,,,,,
146143.5944,-1928.213249,,,,,,,,,,,,,,,,,,,,
