1670,1669.75,1669.5,1669.25,1669,1668.75,1668.5,1668.25,1668,1667.75,1667.5,1667.25,1667,1666.75,1666.5,1666.25,1666,1665.75,1665.5,1665.25,1665,1664.75,1664.5,1664.25,1664,1663.75,1663.5,1663.25,1663,1662.75,1662.5,1662.25,1662,1661.75,1661.5,1661.25,1661,1660.75,1660.5,1660.25,1660,1659.75,1659.5,1659.25,1659,1658.75,1658.5,1658.25,1658,1657.75,1657.5,1657.25,1657,1656.75,1656.5,1656.25,1656,1655.75,1655.5,1655.25,1655,La,F,N
411.667,431.5,425.833,421.75,430.75,423.917,450.083,432.167,448.583,456.667,461,480.583,502.5,520.583,548.917,578.583,616,680.25,731.667,849.167,975.833,1157.58,1406.25,1690.33,2069.25,2557.17,3116.83,3691.08,4212.58,4600.33,4766.67,4668.75,4313.17,3757.75,3129.92,2538.25,2025.25,1595,1302.5,1064.17,892.667,768.25,656.5,588,528.583,486.417,447.667,411.917,381,365.75,332.25,310.833,298.167,285.75,280.583,263.833,256.75,251.333,237.667,239.333,226.083,0,7,0
423,426.5,423.833,428.25,417.667,438.917,417.083,428.917,441.167,457.583,458.25,463.167,475.917,501.667,510.833,557,591.583,632.417,679.083,762,856.083,995.083,1184.25,1424.42,1704,2115,2595.75,3178.92,3760.83,4281.25,4656.25,4788.75,4661.5,4343.33,3758.25,3128.75,2504.75,2010.75,1594.83,1305.5,1066.67,890.333,760.667,668.167,586.5,523.833,485,449.583,404.833,375.583,357.667,334.333,306.333,308.5,288.083,270.5,268.75,253.167,249.25,231.833,234.917,0,7,0
431.417,431.75,432.083,421.75,432.5,428.25,440.5,441.167,458.917,452.667,465.5,471.5,492.833,508.333,538.667,568.25,634.083,669.75,745.083,851.667,984.417,1166.75,1410.58,1708.5,2111.92,2629.08,3156.33,3747.92,4264.17,4669.42,4823.08,4683.17,4306.17,3708.83,3118.75,2522.75,2007.75,1578.58,1281.42,1067,873.5,763.333,660.667,581.167,522.5,486.667,442.917,393.167,373.75,354.833,331.167,318.5,299.75,288.833,272.083,259.667,243.917,246.333,233.417,230.417,225.583,0,7,0
425.833,426.25,442.5,436.25,434.333,438.583,438.583,444.333,447.333,449.75,458.917,467.833,483.917,477.417,510.333,536.917,579.167,597.333,654.583,709.917,801.083,910.25,1065.75,1246.5,1512.58,1832.5,2296.33,2801.75,3410.25,4002.17,4510,4811.92,4864.33,4635.42,4195.17,3574.08,2926.58,2373.75,1886.5,1490.17,1206.33,1003.33,862.917,725.75,630.833,580.25,519.083,473.917,417.417,402.417,380.75,351.417,327.417,309,291.167,287.333,265,259.667,252.417,243.417,242.417,0,7,0
448.917,430.25,447.667,440.667,440.417,443,433.417,451.333,453.5,457.083,469.583,467.75,476.833,498.75,517.25,558,576.417,608.583,662.25,723.417,834.75,947.667,1096.5,1330.92,1611.5,1964.58,2463.83,3014,3573.67,4180.25,4624.5,4839.58,4851.67,4573.42,4035.83,3425.58,2777.5,2238.83,1769.42,1395.25,1150.75,953.833,816.417,699.583,622.25,566.25,504.167,464.417,428.25,397.25,367.917,355.083,330.583,323.333,290,283.833,272.25,253.667,251,243.667,230.083,0,7,0
451.833,429,449.333,444,444.75,435.917,452.583,445.833,449.667,468.583,470.417,472.167,478.333,490.5,520.083,524.417,575.417,595.833,649.417,723.5,778.667,884.5,1061.33,1220.5,1481,1797.08,2224.17,2752.08,3350.83,3945.67,4523.08,4851.08,5003.33,4852.5,4376.25,3768.17,3151.5,2529.5,1997.5,1602.25,1285.83,1075.83,904.917,756.583,680.083,584.25,535.417,481.75,453.667,409.667,401.167,366.333,348.917,325.75,296.833,293.667,279.833,272.5,255.25,250.25,238,0,7,0
334.917,332.583,336,336.083,336.5,336.667,334.083,331.917,334.083,345.25,350.167,361.917,364.917,368.667,380.417,386.583,409.667,433.917,454.917,490.583,529.417,600.917,667,745.75,881.667,1083.92,1280.83,1548.5,1909.75,2269.17,2627.92,2866.08,2996.83,3005.08,2822.5,2495.08,2132,1762.67,1405.25,1142.75,932.833,780.583,656.083,553.167,507.5,453.5,406.167,384.417,352.75,342.25,318.25,297.833,283.083,280.667,263.833,254.083,245.417,238.167,240.25,226.5,222.167,0.5,0,4.5
383.333,385.667,381.917,382.917,384.667,382.667,376.25,378,383.5,398.75,402.083,397.667,408.333,418.333,416.583,452.167,441.333,469.833,481,523.167,558.25,600.167,666.25,754.333,862.25,1011.92,1219.5,1441.58,1737,2088.67,2454.92,2723.67,2962.25,2979.58,2927.33,2663.67,2318.58,1966.33,1634.25,1341.83,1098.83,897.917,762.5,678.917,604.417,536,495.25,450.5,411.333,402.083,377.917,368.167,344.167,339.417,321.333,316.917,307.333,294.083,293.083,285.25,285.5,0.5,0,4.5
423.5,424.667,419.667,431.667,423.417,430.667,436.417,427.25,429.75,447.333,440.833,453.917,453.75,457.333,472.583,467.917,501.75,507.25,541.417,557,598,650.167,684.333,775.75,891.25,1013.75,1218.75,1467.25,1741.67,2085,2423.67,2731.5,2958.58,3021.08,2957.5,2738.08,2431.5,2078.08,1722.5,1396.5,1135.58,956,819.333,692.5,624.5,567.083,533,492.583,460,434.25,429.667,394.167,392.25,378.833,364,351,341.583,330.667,323.083,315,318,0.5,0,4.5
328.5,328.167,329.5,327.833,328.333,329.917,334.25,330.833,337.833,327.917,334.333,349.25,356.5,371,373.25,384.417,406.583,423.75,451.917,460.083,514.917,550.333,618.5,717.667,829.917,1008.92,1180.33,1459.33,1795,2119.25,2482.83,2724,2901.33,2920.17,2806.33,2566.58,2175.83,1828.08,1484.67,1193.42,974.75,800.833,681.25,579.667,521.5,469.25,415.333,387.833,348.417,326.25,325.25,304.167,285.25,274.083,269.833,253.583,246.917,240.167,231.5,231.5,226.417,0.5,0,4.5
327,318.917,318.5,324.833,320.917,311,311.333,323.583,317.417,328.75,326.75,341.917,336.333,352.75,351.917,370.583,381.25,402.75,417.25,454.667,488,512.5,587.333,648.167,758.25,908.5,1069.17,1327.67,1608.83,1957.58,2304.67,2605.33,2806.92,2837.67,2844.75,2583.83,2319.17,1921.67,1609.25,1287.17,1047.58,852.167,718.667,608.417,536,469.333,433.167,396.667,362,327.333,317.333,303.667,291.5,261.583,253,250.583,247.583,242.083,234,230.167,217.5,0.5,0,4.5
329.833,335.417,325.417,330.25,336.5,339.75,338.5,340.667,338.917,344.5,357.583,343.333,364.75,358.917,370.167,379.833,386.75,416.75,426.25,448.833,466.333,515.583,569.167,637.083,725,868.833,1010.08,1233.75,1484.33,1785.92,2133.83,2437.5,2697.42,2826.5,2814.83,2613.08,2358.17,2005.42,1687.67,1359.5,1112.42,882.083,776.833,637.917,554.25,488.333,451.583,417.083,388.833,352.583,326.75,316.417,297.417,294.5,275.167,281.5,262.417,261.25,247.417,244.833,236.583,0.5,0,4.5
314.167,322,310.667,315.833,319.167,313.75,322.5,319.25,333.667,329.833,332.083,334,333.25,354.583,361.417,373.917,394.5,409.833,434.833,477.333,507.083,571.667,626.833,719,848.333,1040.92,1229.25,1490.17,1817.67,2147.75,2454.83,2679.83,2811.25,2761.25,2566,2253.58,1929.42,1567.33,1261.42,1040.42,843.583,691,600.333,517.083,470.333,414.833,388.667,355.667,348.25,306.333,309.667,276.333,278.917,267.333,251.667,244.583,236.167,232.25,224.333,219,213.167,3.4,0,4.4
320.5,320.333,317.25,321,319.833,319,320.833,330.333,330.583,333.167,346.667,348,349,359.417,368.917,391,401.083,420.25,455.5,485.167,525.25,591.583,673.667,790.25,922.917,1117.67,1350.5,1645.75,1993.17,2297.83,2586,2783.67,2823.67,2704.17,2525.92,2177.08,1814.5,1459.5,1192.5,958.917,796.167,686.083,587,510.25,460,422.167,370.333,347.167,334.5,304.25,303.833,281.333,270.25,264.5,251.833,239.333,226.833,232.333,216.25,212.75,215.25,3.4,0,4.4
325.583,333.5,337.083,328.25,329.667,340.5,329.25,333.833,327.333,346.083,341.833,352.75,356.917,356.667,376.333,380.583,409.583,419.167,446.083,486.5,534.833,614.333,679.667,784,926.917,1150.42,1381.75,1655.92,1998.08,2331.67,2610.08,2830.92,2871.5,2786.83,2547.42,2228.5,1855.25,1514,1231.33,994.25,837.417,688.083,582.917,514.667,459.417,410.833,380.833,360.417,341.75,324.083,295.083,292.5,276.083,270.417,253.75,244.833,239.583,239.917,225.917,224.583,217.833,3.4,0,4.4
387.583,378.25,378.75,391.5,383.583,380.917,394.083,393.5,389.333,399.333,413.083,413.25,421.917,420.5,438.417,469.917,476.667,491.917,538.917,572.583,628.75,689.417,782.583,903.167,1060.25,1258.5,1559.17,1856.25,2236.08,2672,3031.5,3300.25,3382.67,3305.58,3059.33,2705.17,2261.5,1891.58,1502.58,1217.25,999.583,838.333,733.5,619.083,556.25,503.917,470.25,433.583,408.833,379.083,379.75,342.917,326.917,309.25,311.417,298.083,288.083,280.583,270.833,270.333,267.333,3.4,0,4.4
372.167,363.167,359.667,357.917,361,359.417,361.917,384.583,377.083,393.25,393.5,399.25,405.417,421.333,427.667,460.25,458.083,489.417,520.167,573.167,637,700.75,798.833,946.833,1100.33,1331.67,1650.58,2015.75,2399.58,2733.25,3073.5,3223.25,3262.75,3071,2724.67,2364.83,1933,1591.92,1285.25,1029,866.25,731.25,629.667,550.5,511.167,459.75,438,396,361,355.333,338.25,310.333,303.25,298.083,283.75,274.333,266.5,262.333,256.833,261.167,248.417,3.4,0,4.4
359.25,352.833,344.75,354,357.167,350.167,365.583,355,377.75,376.75,381.5,391.25,383.5,409.75,412.25,434.917,452.5,468.75,505.833,552,601,678,781.833,917,1068.83,1294.08,1550.92,1908.5,2315.92,2655.42,2966.5,3133.83,3120.83,2991.92,2662.42,2288.33,1917.58,1536.42,1245.83,1005.17,832.167,719.417,630.25,549.083,500.333,443.333,418.667,378.417,360.583,344.75,331.25,313.167,301.667,285.5,279,267.833,257.833,259.167,247,247.833,233.25,3.4,0,4.4
349.25,348.083,346.667,335.083,348.75,334.75,336.75,349.25,341.083,348.583,344.75,367.083,364.583,382.083,379,412.583,404.417,439.583,454.417,499.417,523.25,579.333,656.25,765.5,851.25,1026.58,1255.5,1522.25,1856.17,2192.08,2527.42,2807.58,2928.92,2929.25,2726.25,2443.5,2078.67,1730.25,1394.67,1133.75,920.583,769.25,657.417,562.333,513.083,464,411.667,391.25,356,336.083,325.25,308.5,296.417,288,277.167,257.083,248.5,244.417,234.583,235.417,239,1.2,0,3.9
318.917,340.167,319.5,334.167,333.833,338,336.417,338.167,340.583,334.083,361.25,349.75,377.583,360.833,395,392,415,429.583,464.083,481.667,527.333,571.667,657.167,740.75,880.833,1017.58,1245.5,1517.58,1851.33,2154.42,2511.92,2705.67,2823.58,2795,2597.42,2324.17,1996.42,1643.17,1338,1066.92,899.083,725.667,645.667,556.25,505.917,461.5,407.667,372.833,371.917,325.25,332.333,299.583,297.25,268.583,269.417,265.25,259.75,238.833,254.833,243.75,239.833,1.2,0,3.9
311.5,320,319.917,314.75,322.167,315.667,317.833,328.333,324.333,339.25,337,345.583,350,352,364.583,380.75,387.667,407,432.417,474.417,501.167,556.167,621.75,716.5,834.333,995.5,1210.83,1474.67,1792.33,2119.17,2406,2616.75,2757.75,2753.75,2569.83,2280,1943.58,1608.42,1308.33,1046.42,863.583,717.833,627.417,521.083,494.25,429.417,382.833,372.083,350.667,317,308.833,294.583,291.833,273.5,261.333,256.5,249.583,237.333,231.333,227,213.833,1.2,0,3.9
329,324.917,315.833,326.417,321.667,329.417,325.083,330.667,334.917,343.583,340.917,350.75,349.833,371.25,373.667,380.5,394.583,409.917,438,463.5,496.833,544.667,619.083,684.083,812.667,964.167,1166.17,1404.92,1717.67,2038.75,2333.33,2627.42,2792.17,2766.5,2666.92,2357.5,2069,1725.75,1392.25,1128.67,917.583,754.167,671.083,555.833,500.917,449.333,410.417,375.5,357.833,333.5,319.167,294.75,282.083,271.167,251.667,254,244.167,241.083,237,231.667,227.333,1.2,0,3.9
324.75,327.333,316.75,320.333,330.417,319.25,320.667,329.25,340.333,341.667,343.167,343.083,355.167,350.75,371.667,378.25,386.417,420.5,424.417,470.917,509,554.333,632.167,709.917,850.083,1006.58,1220.5,1466.83,1777.67,2108.83,2411.67,2636.5,2773.33,2706.33,2541.75,2259.33,1910.83,1579.67,1271.5,1041.83,848.75,699.25,606.583,532.083,473.833,424.667,389,373.917,345.5,325.667,294.917,287.583,275.917,278.333,265.583,251.5,239,236.75,235.167,224.5,221.75,1.2,0,3.9
319.917,319.167,319.917,322.917,314.25,314.333,316.917,324.417,325.083,340.667,343.333,340.083,356.583,351.083,365,378.25,388.167,413.833,439.083,469.75,506.417,555.333,633.167,730.917,846,1020.75,1227.33,1506.75,1791.83,2115.5,2446.42,2654,2769.08,2728.58,2563.83,2282.33,1957.83,1601.08,1310.08,1064.33,847.333,712.083,599.917,546.667,467.75,427.75,394.417,369.167,338.917,317.833,306.167,286.5,267,264.333,251.167,249,238.417,238.917,226.583,223.583,215.25,1.2,0,3.9
300.583,300.583,305.417,299.25,303.583,290.917,297,296.25,298.083,300,309.417,312,317.417,330.667,343.25,339.417,370.083,368.083,398.667,417.75,434.083,485.5,529.083,617.25,701.75,819.417,994.167,1191.25,1438.5,1699.58,1968,2243.92,2344.75,2371.92,2274.42,2029.58,1736.33,1474.67,1196.83,966.75,799.917,660.5,575.833,489.333,441.417,399.083,380.5,349.75,316.583,313.167,291,284.083,262.5,251.917,254.083,246.583,234.75,229.417,224.5,224.583,214.583,1.2,0,4.2
302.75,291.75,300.333,303.417,303.667,298.75,296.917,301.833,309.5,303.25,319.417,314.083,329.083,319.25,343,341,352.25,359.167,391.083,418.333,432.583,481,541.167,615.417,720.667,856.417,1014.83,1230.42,1473.75,1765.83,2043.5,2248.92,2380.75,2386.17,2259.75,2005.92,1726,1442.67,1175.08,936.25,783.833,655.917,549.417,494.917,439.917,394.167,367.083,326,329.75,298.667,278.667,271.5,266,249.5,242,236.5,237.083,228.75,229.083,214.583,205.25,1.2,0,4.2
296.583,302.167,290.833,300.25,291,287.083,291.75,295.167,304.5,309.167,301.417,309.667,309.083,320,318.5,334.417,335.583,359.583,384.5,400.917,437.667,477.5,516.917,609.333,716.5,838.417,1019.33,1231.58,1462.67,1730.33,2007.08,2195.75,2318.92,2294.75,2146.75,1929.08,1645.75,1345.83,1112.5,909.083,736.833,639.417,536,471.5,413.583,382.417,343.667,331.5,309.167,295.417,278.5,260.917,261.5,250.917,235.5,239.333,228.083,218.583,220.083,211.75,215.5,1.2,0,4.2
300.333,299.167,297.833,288.083,294.25,297.833,307.333,294.833,303.333,302.917,305.417,307.083,317.333,319.5,329.917,336.5,350.917,352.667,381.667,406.417,443.417,478.083,521.333,591,666.083,799.917,961.25,1135.25,1391.67,1653.92,1956.75,2149.17,2321.42,2353.42,2253.08,2059.08,1791,1487.25,1214,989.167,815.5,687.75,580.333,505,450.167,408.833,374.5,338.667,323.5,300.583,294.25,275.083,268.083,246.583,240.75,233.167,237.667,230.25,223.5,221.667,211.667,1.2,0,4.2
299.75,304.5,299.667,299.667,295.833,298.917,301.75,304.917,304.167,311.667,307.333,309.833,316.667,322.75,331.583,344,354.583,363.5,381.333,416.417,453.083,485.667,540.333,616.083,721.167,818.5,1002.33,1221.33,1467.58,1755.75,2040.83,2247.5,2382.17,2376.58,2242.75,2057.58,1779,1444.25,1188.58,959.583,786.333,673.583,556.917,495.917,439.25,401.417,368.333,340.917,318.583,288.083,296.083,273.333,268.333,252.917,244.333,239.083,235.5,219.917,219.75,216.417,214.667,1.2,0,4.2
297.917,300.25,291.333,292.417,288.917,292.917,298.417,294.25,307,307.75,308.25,315.167,318.25,326.25,329,338.667,353.5,370.083,388.917,401.417,438.583,484.083,538.5,633.5,711.5,858.333,1040,1256.67,1497.08,1780.17,2058.58,2254.33,2372.75,2366.33,2240,1994,1720.17,1408.75,1126.08,933.833,759.333,659.167,555.833,490.667,434.583,394.667,357.083,336.75,314.667,295.667,287.667,269.833,265.083,258.167,249.25,238.333,232.75,215.5,224,217.417,210.25,1.2,0,4.2
292.833,301.25,291.167,300.167,296.333,295.167,298.167,291.333,296,301.583,313.25,326.25,329.083,330.75,343.833,348.583,365.167,394.083,412.417,444.833,481.75,532.25,616.667,711.583,843.667,1004.58,1218.17,1506.08,1780.75,2064.42,2309.75,2449.25,2502.83,2421.92,2186.83,1903.75,1587.58,1309.75,1048.25,874.667,722,595.667,529.833,471.833,421.75,385,357.917,342.417,323.25,292.75,281.917,268.75,256.417,250.833,245.917,236.667,231,234.917,218.083,210.833,212.917,3.9,0,1.4
291.167,294.167,291.75,296.917,304.5,300.25,298.833,302.25,302.583,306.917,306.5,312,329.333,337.75,331.917,355.75,361.667,401.833,417.083,443.833,479,543.417,616.083,716.917,848,1021.25,1235.75,1522.08,1769.67,2076.33,2308.67,2447.33,2485.75,2375.33,2116.08,1857.75,1534.5,1266.92,1025.17,867.833,695.75,604.25,524.417,455.833,405.667,377.333,352.083,328.167,312.417,303.583,285.75,268.5,267.917,251.083,245.25,235.583,227,229.25,223.583,222.083,215.417,3.9,0,1.4
299.667,300.583,296.417,300.083,298.333,303.417,301.25,302.583,307.167,312.25,315.583,323.75,330.667,328.167,335.833,341.333,353.917,376.583,395.583,436.583,482.417,523.583,579.75,684.167,797.333,966.667,1163.5,1411.5,1674.25,1982,2254.08,2432.25,2490.83,2455.67,2248.42,2007.42,1691.33,1396.92,1125.67,923.667,750.667,631.167,548.917,493,438.417,395.083,373,344.5,314.583,304.333,287.667,274,253.667,251.917,251.167,250.333,238.083,228.667,222.417,216.917,212.75,3.9,0,1.4
287.833,303.667,295.833,290.333,306.5,307.167,293.917,292.667,295.667,304.083,304.5,321.5,324.417,342.75,342,361.167,366.583,381.583,414.25,443.667,497.583,548.667,617.667,706.5,845.333,1017,1232.5,1471.67,1753.67,2011,2271.33,2418.75,2467.5,2349.33,2140.25,1879.33,1564.25,1302.25,1037.08,876.667,696.917,597.917,521.333,459.667,414.833,387.5,362.5,343.917,315.5,296,289.333,272.167,259.167,252,241.25,236.667,228.667,224.25,221.25,209.75,210.333,3.9,0,1.4
290.583,301.25,285.667,289.667,278,297.25,288.5,294.917,290.25,294.583,314,312.5,301.083,320.75,333.333,347.167,364.583,380.25,408.667,424.583,473.75,526,604.917,699.583,828.583,994.833,1214.92,1473.75,1732.92,1998.33,2235.17,2372.5,2355.92,2257.83,2025.17,1769.83,1468.83,1206.17,980.167,798.667,680.917,564.5,496.083,445.333,397.833,372.083,338.583,321.167,303.25,282.583,282.25,258.333,250.917,243.5,236.083,221.417,222,219.917,214.25,200.5,207.833,3.9,0,1.4
297.583,291.417,284.25,291.583,292.583,293.167,281.167,294.167,308.667,303.5,305.667,301.417,313.667,308.583,332.833,348.25,346.167,371.5,390.167,420.5,442.417,481.833,546.5,628.417,723.75,880,1060.67,1286.75,1541.75,1804.17,2031.67,2204.75,2275.5,2222.83,2032,1782.75,1523.42,1243.58,1018.5,828.917,687.083,577.917,506.25,453.167,408.917,366.5,338.583,322.75,297.333,296.5,276.5,254.417,255.167,249.667,240.167,236.333,231.5,217.583,225.917,211.25,213.583,3.9,0,3
299.667,291.167,295.417,298.667,289.667,287.5,297,309.333,296.167,307.083,303.833,324.083,314.167,316.833,312.917,340.333,346.333,364.167,387.083,414.917,452.333,500,557.417,630.25,746.667,894.167,1077.33,1281,1531.5,1802.25,2027.58,2197.58,2267.42,2175.83,1982.58,1734.42,1456.58,1191.75,967.417,808,661.75,561.25,496.667,445.833,398.583,375.417,333.417,320.667,299.75,286.75,271.333,269.417,259.417,246.583,243.25,239.833,232.167,227.833,218.917,224.25,215.833,3.9,0,3
284.5,288,290.75,291.167,294.417,291.333,289.333,289,294.667,300.083,297,310.083,301,313.25,330.083,331.25,337.667,365.917,378.667,400.667,434.167,475.333,538.417,614.417,706.667,852.833,1038.17,1244.75,1480.33,1755,1970.5,2160.92,2245.83,2152.08,2022.17,1761.58,1521.67,1234.08,1002.42,804.25,682.833,562.25,488.917,456.583,401,370.5,345.5,321.333,300.583,283.5,268.75,264.167,245.083,244.833,239.5,226.583,228.25,219.917,225,219,213.75,3.9,0,3
297.083,295.25,283.25,286.417,295.833,296,302.417,296.75,300.333,300.833,297.583,307.25,322.75,326,320.667,339.167,352.75,369.667,402.333,408.25,465.333,511.167,553.917,649.667,768.25,908.25,1105,1331.08,1601.5,1861.92,2101.58,2244.83,2298.42,2236.58,2058.67,1796.33,1487.25,1230.83,1008.75,833.667,679.667,573.167,493.583,434.75,405.75,366.417,346.75,318.167,311,287.75,283.083,269.417,260.833,246.25,242.583,237.833,227.667,222.583,224.417,215.333,212.667,3.9,0,3
291,288.25,298.667,282.25,295,293.333,289.75,288.417,287.083,298.667,305.667,303.167,308.583,312.167,314.5,319.167,330.583,347.917,373.833,398,429.667,489.917,531,611.75,726.083,850.167,1030.67,1254.33,1485.58,1737.58,1985.08,2110.58,2170.33,2106.17,1927.25,1701.92,1410.83,1164.75,956.5,772.75,652.917,553,477.25,424.083,382.583,366.75,328,312,295,277.75,274.5,262.167,254.583,248.917,235.667,235.083,227,226.667,215.25,212.583,207.25,3.9,0,3
290.5,290.167,297.75,295.667,294.75,302.75,294.75,304,298.167,300.083,309.667,316.25,316.083,316.75,325.75,344.5,353.583,367.25,391.833,407.25,446.25,472.75,554.417,622.75,735.75,866.167,1041.33,1271.58,1482.67,1759,1976.33,2170.75,2242.5,2183.83,2064.25,1801.75,1551.33,1275.08,1040.25,852,719.083,593.5,522,455.833,410.333,388.583,353.417,332.417,313.417,300.583,278.583,270.75,263,255.917,238.667,241.167,226.083,231.833,219.5,223,215.917,3.9,0,3
